Date,Close,High,Low,Open,Volume,Ticker,SMA_10,SMA_50,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Returns,Momentum_5,Momentum_10,Volatility_5,Trend,RSI_lag1,RSI_lag2,MACD_lag1,MACD_lag2,Returns_lag1,Returns_lag2
2025-01-30,3963.088623046875,3991.941585340912,3922.926779632536,3962.943728155012,1531251.0,TCS.NS,3962.8134521484376,4024.9478564453125,41.890270990670814,-10.751160160515155,-11.542124680276986,4098.10421343818,3814.62586468682,6.099130836889621e-05,-0.010951857050445324,-0.007323922542845862,0.012993148196921609,-62.13440429687489,58.71604061564561,50.39450648821291,-11.568013945935945,-12.417745017841298,0.014726512185479379,-0.006112967560997662
2025-01-31,3975.0263671875,3990.5405047390313,3948.783399517584,3972.706632890832,1492943.0,TCS.NS,3961.663232421875,4027.1350439453126,40.51256494227853,-9.036355979403197,-11.040970940102229,4099.111420821881,3821.9871875765557,0.0030122324469865625,-0.009621117626298692,-0.0028852664867843325,0.013105099255011734,-65.47181152343774,41.890270990670814,58.71604061564561,-10.751160160515155,-11.568013945935945,6.099130836889621e-05,0.014726512185479379
2025-02-01,3937.08740234375,3997.741255116248,3920.510387972108,3975.606317980592,437172.0,TCS.NS,3961.2137451171875,4025.30318359375,41.9078295803312,-10.61634014436504,-10.956044780954791,4097.754572295247,3828.3837333688152,-0.009544330361409226,0.0019678603520003612,-0.0011403727571384081,0.009400691885712669,-64.08943847656246,40.51256494227853,41.890270990670814,-9.036355979403197,-10.751160160515155,0.0030122324469865625,6.099130836889621e-05
2025-02-03,3932.73779296875,3940.8089579536745,3865.1245003058734,3896.2488211358454,1265713.0,TCS.NS,3964.3841552734375,4022.0460546875,39.65906577824983,-12.080212928658511,-11.180878410495536,4087.2809227488096,3849.792832134003,-0.0011047784645092928,0.00701676867806289,0.008127102729807767,0.008775475902757297,-57.661899414062646,41.9078295803312,40.51256494227853,-10.61634014436504,-9.036355979403197,-0.009544330361409226,0.0030122324469865625
2025-02-04,3969.85498046875,3981.261088025448,3930.2248097290194,3947.285122132378,2547132.0,TCS.NS,3959.5946533203123,4018.817529296875,47.672924111792675,-10.128540318875366,-10.970410792171503,4086.2617835461892,3857.856600242873,0.009438002087594377,0.0017684399057875666,-0.011920856083940001,0.006887932004712131,-59.22287597656259,39.65906577824983,41.9078295803312,-12.080212928658511,-10.61634014436504,-0.0011047784645092928,-0.009544330361409226
2025-02-05,3954.43798828125,4011.370355071203,3939.84230536632,4011.370355071203,1693912.0,TCS.NS,3954.3412109375,4015.6631640625,46.741939433778654,-9.713872661565347,-10.719103166050273,4072.480318430037,3883.7422157496503,-0.0038835152073186663,-0.0021828012412637987,-0.013110752564545192,0.007153296903948033,-61.321953125000164,47.672924111792675,39.65906577824983,-10.128540318875366,-12.080212928658511,0.009438002087594377,-0.0011047784645092928
2025-02-06,3946.36669921875,4001.2209788539626,3916.208975056864,3968.259986916976,2284536.0,TCS.NS,3947.613671875,4014.0112109375,50.525063003809436,-9.9221547052789,-10.559713473895998,4062.214034717339,3883.7792758295363,-0.0020410710918766783,-0.007209931537895176,-0.016761681564790187,0.0069002662892678965,-66.39753906250007,46.741939433778654,47.672924111792675,-9.713872661565347,-10.128540318875366,-0.0038835152073186663,0.009438002087594377
2025-02-07,3894.799072265625,3953.374842814853,3874.1140268953377,3953.374842814853,1548940.0,TCS.NS,3944.1580810546875,4010.83529296875,49.33194369669506,-14.085922505528742,-11.264955280222548,4046.654160674822,3881.537538543928,-0.013067114863738793,-0.010741018869164787,-0.008794295342337,0.008024539591112073,-66.67721191406235,50.525063003809436,46.741939433778654,-9.9221547052789,-9.713872661565347,-0.0020410710918766783,-0.0038835152073186663
2025-02-10,3902.0966796875,3916.643985517812,3880.2517684472346,3905.044842421511,1339511.0,TCS.NS,3943.8342529296874,4007.695234375,33.811355521655216,-16.60546509024107,-12.333057242226253,4041.254901168113,3875.3746642615743,0.0018736800760379424,-0.0077912932146232405,-0.0008291942387503859,0.008227806124608257,-63.86098144531252,49.33194369669506,50.525063003809436,-14.085922505528742,-9.9221547052789,-0.013067114863738793,-0.0020410710918766783
2025-02-11,3831.148681640625,3905.044841909931,3822.8842449885583,3884.1662899452554,1810908.0,TCS.NS,3930.6644287109375,4002.64076171875,28.936984153910046,-24.049898981259503,-14.676425590032904,4041.287477087103,3855.114353967584,-0.018182019532267724,-0.03493989062838432,-0.03323323981948789,0.008289678675707146,-71.97633300781263,33.811355521655216,49.33194369669506,-16.60546509024107,-14.085922505528742,0.0018736800760379424,-0.013067114863738793
